invoice_id,subscription_id,invoice_date,amount,status,created_at
859,88,2025-12-01,53.66,Paid,2026-01-06 22:47:44.016136
860,89,2025-07-25,114.75,Paid,2026-01-06 22:47:44.016136
861,89,2025-08-01,114.75,Paid,2026-01-06 22:47:44.016136
862,89,2025-09-01,114.75,Unpaid,2026-01-06 22:47:44.016136
863,89,2025-10-01,114.75,Paid,2026-01-06 22:47:44.016136
864,89,2025-11-01,114.75,Paid,2026-01-06 22:47:44.016136
865,89,2025-12-01,114.75,Paid,2026-01-06 22:47:44.016136
866,90,2025-07-26,47.80,Paid,2026-01-06 22:47:44.016136
867,90,2025-08-01,47.80,Paid,2026-01-06 22:47:44.016136
868,90,2025-09-01,47.80,Paid,2026-01-06 22:47:44.016136
869,90,2025-10-01,47.80,Paid,2026-01-06 22:47:44.016136
870,90,2025-11-01,47.80,Paid,2026-01-06 22:47:44.016136
871,90,2025-12-01,47.80,Paid,2026-01-06 22:47:44.016136
872,91,2024-01-05,46.06,Paid,2026-01-06 22:47:44.016136
873,91,2024-02-01,46.06,Paid,2026-01-06 22:47:44.016136
874,91,2024-03-01,46.06,Unpaid,2026-01-06 22:47:44.016136
875,91,2024-04-01,46.06,Paid,2026-01-06 22:47:44.016136
876,91,2024-05-01,46.06,Paid,2026-01-06 22:47:44.016136
877,91,2024-06-01,46.06,Paid,2026-01-06 22:47:44.016136
878,91,2024-07-01,46.06,Paid,2026-01-06 22:47:44.016136
879,91,2024-08-01,46.06,Paid,2026-01-06 22:47:44.016136
880,91,2024-09-01,46.06,Unpaid,2026-01-06 22:47:44.016136
881,91,2024-10-01,46.06,Paid,2026-01-06 22:47:44.016136
882,91,2024-11-01,46.06,Paid,2026-01-06 22:47:44.016136
883,91,2024-12-01,46.06,Paid,2026-01-06 22:47:44.016136
884,91,2025-01-01,46.06,Paid,2026-01-06 22:47:44.016136
885,91,2025-02-01,46.06,Paid,2026-01-06 22:47:44.016136
886,91,2025-03-01,46.06,Paid,2026-01-06 22:47:44.016136
887,91,2025-04-01,46.06,Paid,2026-01-06 22:47:44.016136
888,91,2025-05-01,46.06,Paid,2026-01-06 22:47:44.016136
889,91,2025-06-01,46.06,Paid,2026-01-06 22:47:44.016136
890,91,2025-07-01,46.06,Unpaid,2026-01-06 22:47:44.016136
891,91,2025-08-01,46.06,Paid,2026-01-06 22:47:44.016136
892,91,2025-09-01,46.06,Paid,2026-01-06 22:47:44.016136
893,91,2025-10-01,46.06,Paid,2026-01-06 22:47:44.016136
894,91,2025-11-01,46.06,Paid,2026-01-06 22:47:44.016136
895,91,2025-12-01,46.06,Paid,2026-01-06 22:47:44.016136
896,92,2025-09-15,508.71,Paid,2026-01-06 22:47:44.016136
897,93,2024-07-26,418.57,Paid,2026-01-06 22:47:44.016136
898,93,2025-07-26,418.57,Paid,2026-01-06 22:47:44.016136
899,94,2024-08-01,56.61,Paid,2026-01-06 22:47:44.016136
900,94,2024-09-01,56.61,Paid,2026-01-06 22:47:44.016136
901,94,2024-10-01,56.61,Paid,2026-01-06 22:47:44.016136
902,94,2024-11-01,56.61,Paid,2026-01-06 22:47:44.016136
903,94,2024-12-01,56.61,Paid,2026-01-06 22:47:44.016136
904,94,2025-01-01,56.61,Paid,2026-01-06 22:47:44.016136
905,94,2025-02-01,56.61,Paid,2026-01-06 22:47:44.016136
906,94,2025-03-01,56.61,Paid,2026-01-06 22:47:44.016136
907,94,2025-04-01,56.61,Paid,2026-01-06 22:47:44.016136
908,94,2025-05-01,56.61,Paid,2026-01-06 22:47:44.016136
909,94,2025-06-01,56.61,Paid,2026-01-06 22:47:44.016136
910,94,2025-07-01,56.61,Paid,2026-01-06 22:47:44.016136
911,94,2025-08-01,56.61,Paid,2026-01-06 22:47:44.016136
912,94,2025-09-01,56.61,Paid,2026-01-06 22:47:44.016136
913,94,2025-10-01,56.61,Paid,2026-01-06 22:47:44.016136
914,94,2025-11-01,56.61,Paid,2026-01-06 22:47:44.016136
915,94,2025-12-01,56.61,Paid,2026-01-06 22:47:44.016136
916,95,2024-04-01,119.09,Unpaid,2026-01-06 22:47:44.016136
917,95,2024-05-01,119.09,Paid,2026-01-06 22:47:44.016136
918,95,2024-06-01,119.09,Paid,2026-01-06 22:47:44.016136
919,95,2024-07-01,119.09,Refunded,2026-01-06 22:47:44.016136
920,95,2024-08-01,119.09,Paid,2026-01-06 22:47:44.016136
921,95,2024-09-01,119.09,Paid,2026-01-06 22:47:44.016136
922,95,2024-10-01,119.09,Paid,2026-01-06 22:47:44.016136
923,95,2024-11-01,119.09,Paid,2026-01-06 22:47:44.016136
924,95,2024-12-01,119.09,Paid,2026-01-06 22:47:44.016136
925,95,2025-01-01,119.09,Paid,2026-01-06 22:47:44.016136
926,95,2025-02-01,119.09,Unpaid,2026-01-06 22:47:44.016136
927,95,2025-03-01,119.09,Paid,2026-01-06 22:47:44.016136
928,95,2025-04-01,119.09,Paid,2026-01-06 22:47:44.016136
929,95,2025-05-01,119.09,Paid,2026-01-06 22:47:44.016136
930,95,2025-06-01,119.09,Paid,2026-01-06 22:47:44.016136
931,95,2025-07-01,119.09,Paid,2026-01-06 22:47:44.016136
932,95,2025-08-01,119.09,Paid,2026-01-06 22:47:44.016136
933,95,2025-09-01,119.09,Paid,2026-01-06 22:47:44.016136
934,95,2025-10-01,119.09,Paid,2026-01-06 22:47:44.016136
935,95,2025-11-01,119.09,Paid,2026-01-06 22:47:44.016136
936,95,2025-12-01,119.09,Paid,2026-01-06 22:47:44.016136
937,96,2024-10-26,403.34,Paid,2026-01-06 22:47:44.016136
938,96,2025-10-26,403.34,Paid,2026-01-06 22:47:44.016136
939,97,2024-08-31,3606.01,Paid,2026-01-06 22:47:44.016136
940,97,2024-09-01,3606.01,Paid,2026-01-06 22:47:44.016136
941,97,2024-10-01,3606.01,Paid,2026-01-06 22:47:44.016136
942,97,2024-11-01,3606.01,Paid,2026-01-06 22:47:44.016136
943,97,2024-12-01,3606.01,Paid,2026-01-06 22:47:44.016136
944,97,2025-01-01,3606.01,Paid,2026-01-06 22:47:44.016136
945,97,2025-02-01,3606.01,Paid,2026-01-06 22:47:44.016136
946,97,2025-03-01,3606.01,Paid,2026-01-06 22:47:44.016136
947,97,2025-04-01,3606.01,Paid,2026-01-06 22:47:44.016136
948,97,2025-05-01,3606.01,Paid,2026-01-06 22:47:44.016136
949,97,2025-06-01,3606.01,Paid,2026-01-06 22:47:44.016136
950,97,2025-07-01,3606.01,Paid,2026-01-06 22:47:44.016136
951,97,2025-08-01,3606.01,Paid,2026-01-06 22:47:44.016136
952,97,2025-09-01,3606.01,Paid,2026-01-06 22:47:44.016136
953,97,2025-10-01,3606.01,Paid,2026-01-06 22:47:44.016136
954,97,2025-11-01,3606.01,Paid,2026-01-06 22:47:44.016136
955,97,2025-12-01,3606.01,Refunded,2026-01-06 22:47:44.016136
956,98,2024-05-02,103.23,Unpaid,2026-01-06 22:47:44.016136
957,98,2024-06-01,103.23,Paid,2026-01-06 22:47:44.016136
958,98,2024-07-01,103.23,Paid,2026-01-06 22:47:44.016136
959,98,2024-08-01,103.23,Paid,2026-01-06 22:47:44.016136
960,98,2024-09-01,103.23,Paid,2026-01-06 22:47:44.016136
961,98,2024-10-01,103.23,Paid,2026-01-06 22:47:44.016136
962,98,2024-11-01,103.23,Paid,2026-01-06 22:47:44.016136
963,98,2024-12-01,103.23,Paid,2026-01-06 22:47:44.016136
964,98,2025-01-01,103.23,Paid,2026-01-06 22:47:44.016136
965,98,2025-02-01,103.23,Paid,2026-01-06 22:47:44.016136
966,98,2025-03-01,103.23,Paid,2026-01-06 22:47:44.016136
967,98,2025-04-01,103.23,Paid,2026-01-06 22:47:44.016136
968,98,2025-05-01,103.23,Paid,2026-01-06 22:47:44.016136
969,98,2025-06-01,103.23,Paid,2026-01-06 22:47:44.016136
970,98,2025-07-01,103.23,Paid,2026-01-06 22:47:44.016136
971,98,2025-08-01,103.23,Paid,2026-01-06 22:47:44.016136
972,98,2025-09-01,103.23,Paid,2026-01-06 22:47:44.016136
973,98,2025-10-01,103.23,Paid,2026-01-06 22:47:44.016136
974,98,2025-11-01,103.23,Paid,2026-01-06 22:47:44.016136
975,98,2025-12-01,103.23,Paid,2026-01-06 22:47:44.016136
976,99,2024-12-07,46.79,Paid,2026-01-06 22:47:44.016136
977,99,2025-01-01,46.79,Paid,2026-01-06 22:47:44.016136
978,99,2025-02-01,46.79,Unpaid,2026-01-06 22:47:44.016136
979,99,2025-03-01,46.79,Paid,2026-01-06 22:47:44.016136
980,99,2025-04-01,46.79,Paid,2026-01-06 22:47:44.016136
981,99,2025-05-01,46.79,Paid,2026-01-06 22:47:44.016136
982,99,2025-06-01,46.79,Paid,2026-01-06 22:47:44.016136
983,100,2024-10-10,414.66,Paid,2026-01-06 22:47:44.016136
984,100,2025-10-10,414.66,Paid,2026-01-06 22:47:44.016136
985,101,2024-09-05,111.73,Paid,2026-01-06 22:47:44.016136
986,101,2024-10-01,111.73,Paid,2026-01-06 22:47:44.016136
987,101,2024-11-01,111.73,Paid,2026-01-06 22:47:44.016136
988,101,2024-12-01,111.73,Paid,2026-01-06 22:47:44.016136
989,101,2025-01-01,111.73,Paid,2026-01-06 22:47:44.016136
990,101,2025-02-01,111.73,Paid,2026-01-06 22:47:44.016136
991,101,2025-03-01,111.73,Paid,2026-01-06 22:47:44.016136
992,101,2025-04-01,111.73,Paid,2026-01-06 22:47:44.016136
993,101,2025-05-01,111.73,Paid,2026-01-06 22:47:44.016136
994,101,2025-06-01,111.73,Paid,2026-01-06 22:47:44.016136
995,101,2025-07-01,111.73,Paid,2026-01-06 22:47:44.016136
996,101,2025-08-01,111.73,Paid,2026-01-06 22:47:44.016136
997,101,2025-09-01,111.73,Paid,2026-01-06 22:47:44.016136
998,101,2025-10-01,111.73,Paid,2026-01-06 22:47:44.016136
999,101,2025-11-01,111.73,Paid,2026-01-06 22:47:44.016136
1000,101,2025-12-01,111.73,Paid,2026-01-06 22:47:44.016136
1001,102,2024-10-21,513.54,Paid,2026-01-06 22:47:44.016136
1002,102,2024-11-01,513.54,Paid,2026-01-06 22:47:44.016136
1003,102,2024-12-01,513.54,Paid,2026-01-06 22:47:44.016136
1004,102,2025-01-01,513.54,Paid,2026-01-06 22:47:44.016136
1005,102,2025-02-01,513.54,Refunded,2026-01-06 22:47:44.016136
1006,102,2025-03-01,513.54,Paid,2026-01-06 22:47:44.016136
1007,102,2025-04-01,513.54,Unpaid,2026-01-06 22:47:44.016136
1008,102,2025-05-01,513.54,Paid,2026-01-06 22:47:44.016136
1009,102,2025-06-01,513.54,Paid,2026-01-06 22:47:44.016136
1010,102,2025-07-01,513.54,Paid,2026-01-06 22:47:44.016136
1011,102,2025-08-01,513.54,Paid,2026-01-06 22:47:44.016136
1012,102,2025-09-01,513.54,Paid,2026-01-06 22:47:44.016136
1013,102,2025-10-01,513.54,Paid,2026-01-06 22:47:44.016136
1014,102,2025-11-01,513.54,Paid,2026-01-06 22:47:44.016136
1015,102,2025-12-01,513.54,Paid,2026-01-06 22:47:44.016136
1016,103,2025-03-01,494.93,Paid,2026-01-06 22:47:44.016136
1017,104,2025-02-27,476.33,Paid,2026-01-06 22:47:44.016136
1018,105,2025-11-03,447.83,Paid,2026-01-06 22:47:44.016136
1019,106,2024-03-23,413.01,Unpaid,2026-01-06 22:47:44.016136
1020,106,2025-03-23,413.01,Paid,2026-01-06 22:47:44.016136
1021,107,2025-07-05,56.20,Paid,2026-01-06 22:47:44.016136
1022,107,2025-08-01,56.20,Paid,2026-01-06 22:47:44.016136
1023,107,2025-09-01,56.20,Paid,2026-01-06 22:47:44.016136
1024,107,2025-10-01,56.20,Paid,2026-01-06 22:47:44.016136
1025,107,2025-11-01,56.20,Paid,2026-01-06 22:47:44.016136
1026,107,2025-12-01,56.20,Paid,2026-01-06 22:47:44.016136
1027,108,2024-03-10,3893.10,Paid,2026-01-06 22:47:44.016136
1028,108,2024-04-01,3893.10,Paid,2026-01-06 22:47:44.016136
1029,108,2024-05-01,3893.10,Paid,2026-01-06 22:47:44.016136
1030,108,2024-06-01,3893.10,Refunded,2026-01-06 22:47:44.016136
1031,108,2024-07-01,3893.10,Paid,2026-01-06 22:47:44.016136
1032,108,2024-08-01,3893.10,Paid,2026-01-06 22:47:44.016136
1033,108,2024-09-01,3893.10,Paid,2026-01-06 22:47:44.016136
1034,108,2024-10-01,3893.10,Paid,2026-01-06 22:47:44.016136
1035,108,2024-11-01,3893.10,Paid,2026-01-06 22:47:44.016136
1036,108,2024-12-01,3893.10,Paid,2026-01-06 22:47:44.016136
1037,108,2025-01-01,3893.10,Paid,2026-01-06 22:47:44.016136
1038,108,2025-02-01,3893.10,Paid,2026-01-06 22:47:44.016136
1039,108,2025-03-01,3893.10,Paid,2026-01-06 22:47:44.016136
1040,108,2025-04-01,3893.10,Paid,2026-01-06 22:47:44.016136
1041,108,2025-05-01,3893.10,Paid,2026-01-06 22:47:44.016136
1042,108,2025-06-01,3893.10,Paid,2026-01-06 22:47:44.016136
1043,108,2025-07-01,3893.10,Paid,2026-01-06 22:47:44.016136
1044,108,2025-08-01,3893.10,Paid,2026-01-06 22:47:44.016136
1045,108,2025-09-01,3893.10,Paid,2026-01-06 22:47:44.016136
1046,108,2025-10-01,3893.10,Paid,2026-01-06 22:47:44.016136
1047,108,2025-11-01,3893.10,Paid,2026-01-06 22:47:44.016136
1048,108,2025-12-01,3893.10,Paid,2026-01-06 22:47:44.016136
1049,109,2024-03-08,3802.22,Paid,2026-01-06 22:47:44.016136
1050,109,2024-04-01,3802.22,Paid,2026-01-06 22:47:44.016136
1051,109,2024-05-01,3802.22,Paid,2026-01-06 22:47:44.016136
1052,109,2024-06-01,3802.22,Paid,2026-01-06 22:47:44.016136
1053,109,2024-07-01,3802.22,Paid,2026-01-06 22:47:44.016136
1054,109,2024-08-01,3802.22,Paid,2026-01-06 22:47:44.016136
1055,109,2024-09-01,3802.22,Paid,2026-01-06 22:47:44.016136
1056,109,2024-10-01,3802.22,Paid,2026-01-06 22:47:44.016136
1057,109,2024-11-01,3802.22,Paid,2026-01-06 22:47:44.016136
1058,109,2024-12-01,3802.22,Refunded,2026-01-06 22:47:44.016136
1059,109,2025-01-01,3802.22,Paid,2026-01-06 22:47:44.016136
1060,109,2025-02-01,3802.22,Paid,2026-01-06 22:47:44.016136
1061,109,2025-03-01,3802.22,Paid,2026-01-06 22:47:44.016136
1062,109,2025-04-01,3802.22,Paid,2026-01-06 22:47:44.016136
1063,109,2025-05-01,3802.22,Paid,2026-01-06 22:47:44.016136
1064,109,2025-06-01,3802.22,Paid,2026-01-06 22:47:44.016136
1065,109,2025-07-01,3802.22,Paid,2026-01-06 22:47:44.016136
1066,109,2025-08-01,3802.22,Paid,2026-01-06 22:47:44.016136
1067,109,2025-09-01,3802.22,Paid,2026-01-06 22:47:44.016136
1068,109,2025-10-01,3802.22,Paid,2026-01-06 22:47:44.016136
1069,109,2025-11-01,3802.22,Paid,2026-01-06 22:47:44.016136
1070,109,2025-12-01,3802.22,Paid,2026-01-06 22:47:44.016136
1071,110,2024-04-24,508.57,Paid,2026-01-06 22:47:44.016136
1072,110,2025-04-24,508.57,Refunded,2026-01-06 22:47:44.016136
1073,111,2025-08-30,586.03,Paid,2026-01-06 22:47:44.016136
1074,111,2025-09-01,586.03,Paid,2026-01-06 22:47:44.016136
1075,111,2025-10-01,586.03,Paid,2026-01-06 22:47:44.016136
1076,111,2025-11-01,586.03,Paid,2026-01-06 22:47:44.016136
1077,111,2025-12-01,586.03,Paid,2026-01-06 22:47:44.016136
1078,112,2025-06-28,4894.65,Paid,2026-01-06 22:47:44.016136
1079,113,2025-06-22,475.49,Paid,2026-01-06 22:47:44.016136
1080,113,2025-07-01,475.49,Paid,2026-01-06 22:47:44.016136
1081,113,2025-08-01,475.49,Paid,2026-01-06 22:47:44.016136
1082,113,2025-09-01,475.49,Paid,2026-01-06 22:47:44.016136
1083,113,2025-10-01,475.49,Paid,2026-01-06 22:47:44.016136
1084,113,2025-11-01,475.49,Paid,2026-01-06 22:47:44.016136
1085,113,2025-12-01,475.49,Paid,2026-01-06 22:47:44.016136
1086,114,2025-05-17,438.82,Paid,2026-01-06 22:47:44.016136
1087,115,2025-01-08,596.25,Paid,2026-01-06 22:47:44.016136
1088,115,2025-02-01,596.25,Paid,2026-01-06 22:47:44.016136
1089,115,2025-03-01,596.25,Paid,2026-01-06 22:47:44.016136
1090,115,2025-04-01,596.25,Paid,2026-01-06 22:47:44.016136
1091,115,2025-05-01,596.25,Paid,2026-01-06 22:47:44.016136
1092,115,2025-06-01,596.25,Paid,2026-01-06 22:47:44.016136
1093,115,2025-07-01,596.25,Paid,2026-01-06 22:47:44.016136
1094,115,2025-08-01,596.25,Paid,2026-01-06 22:47:44.016136
1095,115,2025-09-01,596.25,Paid,2026-01-06 22:47:44.016136
1096,115,2025-10-01,596.25,Paid,2026-01-06 22:47:44.016136
1097,115,2025-11-01,596.25,Paid,2026-01-06 22:47:44.016136
1098,115,2025-12-01,596.25,Paid,2026-01-06 22:47:44.016136
1099,116,2025-08-28,48.62,Paid,2026-01-06 22:47:44.016136
1100,116,2025-09-01,48.62,Paid,2026-01-06 22:47:44.016136
1101,116,2025-10-01,48.62,Paid,2026-01-06 22:47:44.016136
1102,116,2025-11-01,48.62,Refunded,2026-01-06 22:47:44.016136
1103,116,2025-12-01,48.62,Paid,2026-01-06 22:47:44.016136
1104,117,2025-02-13,1985.55,Paid,2026-01-06 22:47:44.016136
1105,117,2025-03-01,1985.55,Paid,2026-01-06 22:47:44.016136
1106,117,2025-04-01,1985.55,Unpaid,2026-01-06 22:47:44.016136
1107,117,2025-05-01,1985.55,Paid,2026-01-06 22:47:44.016136
1108,117,2025-06-01,1985.55,Paid,2026-01-06 22:47:44.016136
1109,117,2025-07-01,1985.55,Paid,2026-01-06 22:47:44.016136
1110,117,2025-08-01,1985.55,Paid,2026-01-06 22:47:44.016136
1111,117,2025-09-01,1985.55,Paid,2026-01-06 22:47:44.016136
1112,117,2025-10-01,1985.55,Paid,2026-01-06 22:47:44.016136
1113,117,2025-11-01,1985.55,Paid,2026-01-06 22:47:44.016136
1114,118,2024-05-18,3906.62,Paid,2026-01-06 22:47:44.016136
1115,118,2024-06-01,3906.62,Paid,2026-01-06 22:47:44.016136
1116,118,2024-07-01,3906.62,Paid,2026-01-06 22:47:44.016136
1117,118,2024-08-01,3906.62,Paid,2026-01-06 22:47:44.016136
1118,118,2024-09-01,3906.62,Paid,2026-01-06 22:47:44.016136
1119,118,2024-10-01,3906.62,Paid,2026-01-06 22:47:44.016136
1120,118,2024-11-01,3906.62,Paid,2026-01-06 22:47:44.016136
1121,118,2024-12-01,3906.62,Paid,2026-01-06 22:47:44.016136
1122,118,2025-01-01,3906.62,Paid,2026-01-06 22:47:44.016136
1123,118,2025-02-01,3906.62,Paid,2026-01-06 22:47:44.016136
1124,118,2025-03-01,3906.62,Paid,2026-01-06 22:47:44.016136
1125,118,2025-04-01,3906.62,Paid,2026-01-06 22:47:44.016136
1126,118,2025-05-01,3906.62,Paid,2026-01-06 22:47:44.016136
1127,118,2025-06-01,3906.62,Paid,2026-01-06 22:47:44.016136
1128,118,2025-07-01,3906.62,Paid,2026-01-06 22:47:44.016136
1129,118,2025-08-01,3906.62,Paid,2026-01-06 22:47:44.016136
1130,118,2025-09-01,3906.62,Paid,2026-01-06 22:47:44.016136
1131,118,2025-10-01,3906.62,Paid,2026-01-06 22:47:44.016136
1132,118,2025-11-01,3906.62,Unpaid,2026-01-06 22:47:44.016136
1133,118,2025-12-01,3906.62,Paid,2026-01-06 22:47:44.016136
1134,119,2024-11-07,96.06,Paid,2026-01-06 22:47:44.016136
1135,119,2024-12-01,96.06,Paid,2026-01-06 22:47:44.016136
1136,119,2025-01-01,96.06,Paid,2026-01-06 22:47:44.016136
1137,119,2025-02-01,96.06,Paid,2026-01-06 22:47:44.016136
1138,119,2025-03-01,96.06,Refunded,2026-01-06 22:47:44.016136
1139,119,2025-04-01,96.06,Paid,2026-01-06 22:47:44.016136
1140,119,2025-05-01,96.06,Paid,2026-01-06 22:47:44.016136
1141,119,2025-06-01,96.06,Paid,2026-01-06 22:47:44.016136
1142,119,2025-07-01,96.06,Paid,2026-01-06 22:47:44.016136
1143,119,2025-08-01,96.06,Paid,2026-01-06 22:47:44.016136
1144,119,2025-09-01,96.06,Paid,2026-01-06 22:47:44.016136
1145,119,2025-10-01,96.06,Paid,2026-01-06 22:47:44.016136
1146,119,2025-11-01,96.06,Paid,2026-01-06 22:47:44.016136
1147,119,2025-12-01,96.06,Paid,2026-01-06 22:47:44.016136
1148,120,2025-07-09,45.37,Paid,2026-01-06 22:47:44.016136
1149,120,2025-08-01,45.37,Paid,2026-01-06 22:47:44.016136
1150,120,2025-09-01,45.37,Paid,2026-01-06 22:47:44.016136
1151,120,2025-10-01,45.37,Paid,2026-01-06 22:47:44.016136
1152,120,2025-11-01,45.37,Paid,2026-01-06 22:47:44.016136
1153,120,2025-12-01,45.37,Paid,2026-01-06 22:47:44.016136
1154,121,2025-10-04,119.35,Paid,2026-01-06 22:47:44.016136
1155,121,2025-11-01,119.35,Paid,2026-01-06 22:47:44.016136
1156,121,2025-12-01,119.35,Paid,2026-01-06 22:47:44.016136
1157,122,2025-08-28,867.42,Paid,2026-01-06 22:47:44.016136
1158,122,2025-09-01,867.42,Paid,2026-01-06 22:47:44.016136
1159,122,2025-10-01,867.42,Paid,2026-01-06 22:47:44.016136
1160,122,2025-11-01,867.42,Paid,2026-01-06 22:47:44.016136
1161,122,2025-12-01,867.42,Paid,2026-01-06 22:47:44.016136
1162,123,2025-09-07,4193.76,Paid,2026-01-06 22:47:44.016136
1163,124,2024-05-19,50.99,Paid,2026-01-06 22:47:44.016136
1164,124,2024-06-01,50.99,Paid,2026-01-06 22:47:44.016136
1165,124,2024-07-01,50.99,Paid,2026-01-06 22:47:44.016136
1166,124,2024-08-01,50.99,Paid,2026-01-06 22:47:44.016136
1167,124,2024-09-01,50.99,Unpaid,2026-01-06 22:47:44.016136
1168,124,2024-10-01,50.99,Paid,2026-01-06 22:47:44.016136
1169,124,2024-11-01,50.99,Paid,2026-01-06 22:47:44.016136
1170,124,2024-12-01,50.99,Paid,2026-01-06 22:47:44.016136
1171,124,2025-01-01,50.99,Paid,2026-01-06 22:47:44.016136
1172,124,2025-02-01,50.99,Paid,2026-01-06 22:47:44.016136
1173,124,2025-03-01,50.99,Paid,2026-01-06 22:47:44.016136
1174,125,2024-06-05,95.21,Paid,2026-01-06 22:47:44.016136
1175,125,2024-07-01,95.21,Paid,2026-01-06 22:47:44.016136
1176,125,2024-08-01,95.21,Paid,2026-01-06 22:47:44.016136
1177,125,2024-09-01,95.21,Paid,2026-01-06 22:47:44.016136
1178,125,2024-10-01,95.21,Paid,2026-01-06 22:47:44.016136
1179,125,2024-11-01,95.21,Paid,2026-01-06 22:47:44.016136
1180,125,2024-12-01,95.21,Paid,2026-01-06 22:47:44.016136
1181,125,2025-01-01,95.21,Paid,2026-01-06 22:47:44.016136
1182,125,2025-02-01,95.21,Paid,2026-01-06 22:47:44.016136
1183,125,2025-03-01,95.21,Paid,2026-01-06 22:47:44.016136
1184,125,2025-04-01,95.21,Paid,2026-01-06 22:47:44.016136
1185,125,2025-05-01,95.21,Paid,2026-01-06 22:47:44.016136
1186,125,2025-06-01,95.21,Paid,2026-01-06 22:47:44.016136
1187,125,2025-07-01,95.21,Paid,2026-01-06 22:47:44.016136
1188,125,2025-08-01,95.21,Paid,2026-01-06 22:47:44.016136
1189,125,2025-09-01,95.21,Paid,2026-01-06 22:47:44.016136
1190,125,2025-10-01,95.21,Paid,2026-01-06 22:47:44.016136
1191,125,2025-11-01,95.21,Paid,2026-01-06 22:47:44.016136
1192,125,2025-12-01,95.21,Unpaid,2026-01-06 22:47:44.016136
1193,126,2024-10-08,3751.66,Paid,2026-01-06 22:47:44.016136
1194,126,2024-11-01,3751.66,Paid,2026-01-06 22:47:44.016136
1195,126,2024-12-01,3751.66,Paid,2026-01-06 22:47:44.016136
1196,126,2025-01-01,3751.66,Paid,2026-01-06 22:47:44.016136
1197,126,2025-02-01,3751.66,Paid,2026-01-06 22:47:44.016136
1198,126,2025-03-01,3751.66,Paid,2026-01-06 22:47:44.016136
1199,126,2025-04-01,3751.66,Paid,2026-01-06 22:47:44.016136
1200,126,2025-05-01,3751.66,Paid,2026-01-06 22:47:44.016136
1201,126,2025-06-01,3751.66,Paid,2026-01-06 22:47:44.016136
1202,126,2025-07-01,3751.66,Paid,2026-01-06 22:47:44.016136
1203,126,2025-08-01,3751.66,Paid,2026-01-06 22:47:44.016136
1204,126,2025-09-01,3751.66,Paid,2026-01-06 22:47:44.016136
1205,126,2025-10-01,3751.66,Refunded,2026-01-06 22:47:44.016136
1206,126,2025-11-01,3751.66,Paid,2026-01-06 22:47:44.016136
1207,126,2025-12-01,3751.66,Paid,2026-01-06 22:47:44.016136
1208,127,2024-01-21,414.58,Paid,2026-01-06 22:47:44.016136
1209,127,2025-01-21,414.58,Paid,2026-01-06 22:47:44.016136
1210,128,2024-05-20,539.52,Paid,2026-01-06 22:47:44.016136
1211,128,2024-06-01,539.52,Paid,2026-01-06 22:47:44.016136
1212,128,2024-07-01,539.52,Paid,2026-01-06 22:47:44.016136
1213,128,2024-08-01,539.52,Paid,2026-01-06 22:47:44.016136
1214,128,2024-09-01,539.52,Paid,2026-01-06 22:47:44.016136
1215,128,2024-10-01,539.52,Paid,2026-01-06 22:47:44.016136
1216,128,2024-11-01,539.52,Paid,2026-01-06 22:47:44.016136
1217,128,2024-12-01,539.52,Paid,2026-01-06 22:47:44.016136
1218,128,2025-01-01,539.52,Paid,2026-01-06 22:47:44.016136
1219,128,2025-02-01,539.52,Paid,2026-01-06 22:47:44.016136
1220,128,2025-03-01,539.52,Paid,2026-01-06 22:47:44.016136
1221,128,2025-04-01,539.52,Paid,2026-01-06 22:47:44.016136
1222,128,2025-05-01,539.52,Paid,2026-01-06 22:47:44.016136
1223,128,2025-06-01,539.52,Paid,2026-01-06 22:47:44.016136
1224,128,2025-07-01,539.52,Paid,2026-01-06 22:47:44.016136
1225,128,2025-08-01,539.52,Paid,2026-01-06 22:47:44.016136
1226,128,2025-09-01,539.52,Paid,2026-01-06 22:47:44.016136
1227,128,2025-10-01,539.52,Paid,2026-01-06 22:47:44.016136
1228,128,2025-11-01,539.52,Paid,2026-01-06 22:47:44.016136
1229,128,2025-12-01,539.52,Unpaid,2026-01-06 22:47:44.016136
1230,129,2024-02-07,45.96,Unpaid,2026-01-06 22:47:44.016136
1231,129,2024-03-01,45.96,Paid,2026-01-06 22:47:44.016136
1232,129,2024-04-01,45.96,Paid,2026-01-06 22:47:44.016136
1233,129,2024-05-01,45.96,Unpaid,2026-01-06 22:47:44.016136
1234,129,2024-06-01,45.96,Paid,2026-01-06 22:47:44.016136
1235,129,2024-07-01,45.96,Paid,2026-01-06 22:47:44.016136
1236,129,2024-08-01,45.96,Paid,2026-01-06 22:47:44.016136
1237,129,2024-09-01,45.96,Paid,2026-01-06 22:47:44.016136
1238,129,2024-10-01,45.96,Paid,2026-01-06 22:47:44.016136
1239,129,2024-11-01,45.96,Paid,2026-01-06 22:47:44.016136
1240,129,2024-12-01,45.96,Paid,2026-01-06 22:47:44.016136
1241,129,2025-01-01,45.96,Paid,2026-01-06 22:47:44.016136
1242,129,2025-02-01,45.96,Paid,2026-01-06 22:47:44.016136
1243,129,2025-03-01,45.96,Paid,2026-01-06 22:47:44.016136
1244,129,2025-04-01,45.96,Refunded,2026-01-06 22:47:44.016136
1245,129,2025-05-01,45.96,Paid,2026-01-06 22:47:44.016136
